unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/belisarians_chill_king_units					
			wh_main_brt_snow_elf_elite	wh_main_brt_snow_elf_elite	false
			wh_main_brt_snow_elf_spearmen	wh_main_brt_snow_elf_spearmen	false
			wh_main_brt_snow_elf_cavalry	wh_main_brt_snow_elf_cavalry	false
			wh_main_brt_snow_elf_elite	brt_sword_inf	false
			wh_main_brt_snow_elf_elite	wh2_dlc11_brt_grail_reliquae_battle_pilgrims_foot_squires	false
			wh_main_brt_snow_elf_elite	wh2_dlc11_brt_vets_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae	false
			wh_main_brt_snow_elf_spearmen	brt_polearms	false
			wh_main_brt_snow_elf_spearmen	wh2_dlc11_brt_peasant_mob_men_at_arms_spear_at_arms	false
			wh_main_brt_snow_elf_spearmen	wh2_dlc11_brt_vets_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae	false
			wh_main_brt_snow_elf_cavalry	brt_horse_knights	false
			wh_main_brt_snow_elf_cavalry	brt_knights	false
			wh_main_brt_snow_elf_cavalry	wh2_dlc11_brt_mounted_yeomen_grail_knights_grail_guardians_knights_errant_knights_of_the_realm_questing_knights	false
			wh_main_brt_snow_elf_cavalry	wh2_dlc11_brt_vets_grail_knights_grail_guardians_royal_pegasus_knights_royal_hippogryph_knights	false
			wh_main_brt_snow_golem_shields	brt_sword_inf	false
			wh_main_brt_snow_golem_shields	wh2_dlc11_brt_peasant_mob_men_at_arms_spear_at_arms	false
			wh_main_brt_snow_golem_shields	wh2_dlc11_brt_vets_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae	false
			wh_main_brt_snow_golems_greatswords	brt_sword_inf	false
			wh_main_brt_snow_golems_greatswords	wh2_dlc11_brt_peasant_mob_men_at_arms_spear_at_arms	false
			wh_main_brt_snow_golems_greatswords	wh2_dlc11_brt_vets_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae	false
			wh_main_brt_snow_golems_spears	brt_polearms	false
			wh_main_brt_snow_golems_spears	wh2_dlc11_brt_peasant_mob_men_at_arms_spear_at_arms	false
			wh_main_brt_snow_golems_spears	wh2_dlc11_brt_vets_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae	false
