effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;3;db/effect_bundles_to_effects_junctions_tables/gates_of_avalon_dummy				
eternal_ice_75	gates_of_avalon_dummy	faction_to_faction_own_unseen	75.0000	start_turn_completed
eternal_ice_76	gates_of_avalon_dummy	faction_to_faction_own_unseen	76.0000	start_turn_completed
eternal_ice_77	gates_of_avalon_dummy	faction_to_faction_own_unseen	77.0000	start_turn_completed
eternal_ice_78	gates_of_avalon_dummy	faction_to_faction_own_unseen	78.0000	start_turn_completed
eternal_ice_79	gates_of_avalon_dummy	faction_to_faction_own_unseen	79.0000	start_turn_completed
eternal_ice_80	gates_of_avalon_dummy	faction_to_faction_own_unseen	80.0000	start_turn_completed
eternal_ice_81	gates_of_avalon_dummy	faction_to_faction_own_unseen	81.0000	start_turn_completed
eternal_ice_82	gates_of_avalon_dummy	faction_to_faction_own_unseen	82.0000	start_turn_completed
eternal_ice_83	gates_of_avalon_dummy	faction_to_faction_own_unseen	83.0000	start_turn_completed
eternal_ice_84	gates_of_avalon_dummy	faction_to_faction_own_unseen	84.0000	start_turn_completed
eternal_ice_85	gates_of_avalon_dummy	faction_to_faction_own_unseen	85.0000	start_turn_completed
eternal_ice_86	gates_of_avalon_dummy	faction_to_faction_own_unseen	86.0000	start_turn_completed
eternal_ice_87	gates_of_avalon_dummy	faction_to_faction_own_unseen	87.0000	start_turn_completed
eternal_ice_88	gates_of_avalon_dummy	faction_to_faction_own_unseen	88.0000	start_turn_completed
eternal_ice_89	gates_of_avalon_dummy	faction_to_faction_own_unseen	89.0000	start_turn_completed
eternal_ice_90	gates_of_avalon_dummy	faction_to_faction_own_unseen	90.0000	start_turn_completed
eternal_ice_91	gates_of_avalon_dummy	faction_to_faction_own_unseen	91.0000	start_turn_completed
eternal_ice_92	gates_of_avalon_dummy	faction_to_faction_own_unseen	92.0000	start_turn_completed
eternal_ice_93	gates_of_avalon_dummy	faction_to_faction_own_unseen	93.0000	start_turn_completed
eternal_ice_94	gates_of_avalon_dummy	faction_to_faction_own_unseen	94.0000	start_turn_completed
eternal_ice_95	gates_of_avalon_dummy	faction_to_faction_own_unseen	95.0000	start_turn_completed
eternal_ice_96	gates_of_avalon_dummy	faction_to_faction_own_unseen	96.0000	start_turn_completed
eternal_ice_97	gates_of_avalon_dummy	faction_to_faction_own_unseen	97.0000	start_turn_completed
eternal_ice_98	gates_of_avalon_dummy	faction_to_faction_own_unseen	98.0000	start_turn_completed
eternal_ice_99	gates_of_avalon_dummy	faction_to_faction_own_unseen	99.0000	start_turn_completed
eternal_ice_100	gates_of_avalon_dummy	faction_to_faction_own_unseen	100.0000	start_turn_completed
