effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;3;db/effect_bundles_to_effects_junctions_tables/eternal_winter_dummy				
eternal_ice_50	eternal_winter_dummy	faction_to_faction_own_unseen	50.0000	start_turn_completed
eternal_ice_51	eternal_winter_dummy	faction_to_faction_own_unseen	51.0000	start_turn_completed
eternal_ice_52	eternal_winter_dummy	faction_to_faction_own_unseen	52.0000	start_turn_completed
eternal_ice_53	eternal_winter_dummy	faction_to_faction_own_unseen	53.0000	start_turn_completed
eternal_ice_54	eternal_winter_dummy	faction_to_faction_own_unseen	54.0000	start_turn_completed
eternal_ice_55	eternal_winter_dummy	faction_to_faction_own_unseen	55.0000	start_turn_completed
eternal_ice_56	eternal_winter_dummy	faction_to_faction_own_unseen	56.0000	start_turn_completed
eternal_ice_57	eternal_winter_dummy	faction_to_faction_own_unseen	57.0000	start_turn_completed
eternal_ice_58	eternal_winter_dummy	faction_to_faction_own_unseen	58.0000	start_turn_completed
eternal_ice_59	eternal_winter_dummy	faction_to_faction_own_unseen	59.0000	start_turn_completed
eternal_ice_60	eternal_winter_dummy	faction_to_faction_own_unseen	60.0000	start_turn_completed
eternal_ice_61	eternal_winter_dummy	faction_to_faction_own_unseen	61.0000	start_turn_completed
eternal_ice_62	eternal_winter_dummy	faction_to_faction_own_unseen	62.0000	start_turn_completed
eternal_ice_63	eternal_winter_dummy	faction_to_faction_own_unseen	63.0000	start_turn_completed
eternal_ice_64	eternal_winter_dummy	faction_to_faction_own_unseen	64.0000	start_turn_completed
eternal_ice_65	eternal_winter_dummy	faction_to_faction_own_unseen	65.0000	start_turn_completed
eternal_ice_66	eternal_winter_dummy	faction_to_faction_own_unseen	66.0000	start_turn_completed
eternal_ice_67	eternal_winter_dummy	faction_to_faction_own_unseen	67.0000	start_turn_completed
eternal_ice_68	eternal_winter_dummy	faction_to_faction_own_unseen	68.0000	start_turn_completed
eternal_ice_69	eternal_winter_dummy	faction_to_faction_own_unseen	69.0000	start_turn_completed
eternal_ice_70	eternal_winter_dummy	faction_to_faction_own_unseen	70.0000	start_turn_completed
eternal_ice_71	eternal_winter_dummy	faction_to_faction_own_unseen	71.0000	start_turn_completed
eternal_ice_72	eternal_winter_dummy	faction_to_faction_own_unseen	72.0000	start_turn_completed
eternal_ice_73	eternal_winter_dummy	faction_to_faction_own_unseen	73.0000	start_turn_completed
eternal_ice_74	eternal_winter_dummy	faction_to_faction_own_unseen	74.0000	start_turn_completed
eternal_ice_75	eternal_winter_dummy	faction_to_faction_own_unseen	75.0000	start_turn_completed
eternal_ice_76	eternal_winter_dummy	faction_to_faction_own_unseen	76.0000	start_turn_completed
eternal_ice_77	eternal_winter_dummy	faction_to_faction_own_unseen	77.0000	start_turn_completed
eternal_ice_78	eternal_winter_dummy	faction_to_faction_own_unseen	78.0000	start_turn_completed
eternal_ice_79	eternal_winter_dummy	faction_to_faction_own_unseen	79.0000	start_turn_completed
eternal_ice_80	eternal_winter_dummy	faction_to_faction_own_unseen	80.0000	start_turn_completed
eternal_ice_81	eternal_winter_dummy	faction_to_faction_own_unseen	81.0000	start_turn_completed
eternal_ice_82	eternal_winter_dummy	faction_to_faction_own_unseen	82.0000	start_turn_completed
eternal_ice_83	eternal_winter_dummy	faction_to_faction_own_unseen	83.0000	start_turn_completed
eternal_ice_84	eternal_winter_dummy	faction_to_faction_own_unseen	84.0000	start_turn_completed
eternal_ice_85	eternal_winter_dummy	faction_to_faction_own_unseen	85.0000	start_turn_completed
eternal_ice_86	eternal_winter_dummy	faction_to_faction_own_unseen	86.0000	start_turn_completed
eternal_ice_87	eternal_winter_dummy	faction_to_faction_own_unseen	87.0000	start_turn_completed
eternal_ice_88	eternal_winter_dummy	faction_to_faction_own_unseen	88.0000	start_turn_completed
eternal_ice_89	eternal_winter_dummy	faction_to_faction_own_unseen	89.0000	start_turn_completed
eternal_ice_90	eternal_winter_dummy	faction_to_faction_own_unseen	90.0000	start_turn_completed
eternal_ice_91	eternal_winter_dummy	faction_to_faction_own_unseen	91.0000	start_turn_completed
eternal_ice_92	eternal_winter_dummy	faction_to_faction_own_unseen	92.0000	start_turn_completed
eternal_ice_93	eternal_winter_dummy	faction_to_faction_own_unseen	93.0000	start_turn_completed
eternal_ice_94	eternal_winter_dummy	faction_to_faction_own_unseen	94.0000	start_turn_completed
eternal_ice_95	eternal_winter_dummy	faction_to_faction_own_unseen	95.0000	start_turn_completed
eternal_ice_96	eternal_winter_dummy	faction_to_faction_own_unseen	96.0000	start_turn_completed
eternal_ice_97	eternal_winter_dummy	faction_to_faction_own_unseen	97.0000	start_turn_completed
eternal_ice_98	eternal_winter_dummy	faction_to_faction_own_unseen	98.0000	start_turn_completed
eternal_ice_99	eternal_winter_dummy	faction_to_faction_own_unseen	99.0000	start_turn_completed
eternal_ice_100	eternal_winter_dummy	faction_to_faction_own_unseen	100.0000	start_turn_completed
